0 1 76.88
0 2 77.76
0 3 77.22
0 4 78.14
0 5 77.05
0 6 76.93
0 7 78.19
0 8 77.99
0 9 80.21
0 10 77.84
0 11 77.61
0 12 76.96
0 13 77.14
0 14 77.37
0 15 77.47
0 16 77.00
0 17 78.26
0 18 77.67
0 19 78.46
0 20 77.12
0 21 78.45
0 22 79.15
0 23 77.96
0 24 78.04
0 25 78.69
0 26 78.80


1 1 77.54
1 2 75.53
1 3 50.60
1 4 51.90
1 5 31.87
1 6 31.79
1 7 27.37
1 8 23.17
1 9 19.20
1 10 20.85
1 11 21.29
1 12 16.00
1 13 15.40
1 14 15.31
1 15 12.40
1 16 11.00
1 17  9.77
1 18 13.43
1 19  9.47
1 20 10.29
1 21  8.09
1 22  7.79
1 23  9.41
1 24  8.85
1 25  9.09
1 26  7.04


2 1 77.58
2 2 61.88
2 3 15.43
2 4 10.85
2 5  7.67
2 6  5.92
2 7  6.86
2 8  4.06
2 9  2.97
2 10  2.26
2 11  3.82
2 12  1.14
2 13  2.41
2 14  2.95
2 15  1.67
2 16  1.24
2 17  0.99
2 18  2.17
2 19  1.40
2 20  1.30
2 21  1.10
2 22  0.83
2 23  1.40
2 24  0.86
2 25  0.93
2 26  0.78


3 1 77.55
3 2 44.72
3 3  8.37
3 4  3.92
3 5  2.44
3 6  2.50
3 7  1.50
3 8  1.19
3 9  0.85
3 10  1.06
3 11  0.96
3 12  0.76
3 13  0.91
3 14  0.98
3 15  0.70
3 16  0.61
3 17  0.63
3 18  0.79
3 19  0.67
3 20  0.67
3 21  0.64
3 22  0.66
3 23  0.63
3 24  0.60
3 25  0.74
3 26  0.60


4 1 76.83
4 2 17.04
4 3  2.63
4 4  1.34
4 5  1.24
4 6  0.79
4 7  0.80
4 8  0.68
4 9  0.61
4 10  0.69
4 11  0.67
4 12  0.64
4 13  0.64
4 14  0.74
4 15  0.63
4 16  0.59
4 17  0.64
4 18  0.63
4 19  0.64
4 20  0.75
4 21  0.76
4 22  0.62
4 23  0.65
4 24  0.61
4 25  0.60
4 26  0.60


5 1 78.46
5 2  6.39
5 3  1.30
5 4  0.68
5 5  0.72
5 6  0.77
5 7  0.52
5 8  0.66
5 9  0.65
5 10  0.65
5 11  0.67
5 12  0.63
5 13  0.57
5 14  0.65
5 15  0.77
5 16  0.65
5 17  0.59
5 18  0.59
5 19  0.60
5 20  0.63
5 21  0.74
5 22  0.75
5 23  0.62
5 24  0.63
5 25  0.62
5 26  0.63


6 1 78.94
6 2  2.70
6 3  0.61
6 4  0.33
6 5  0.32
6 6  0.25
6 7  0.30
6 8  0.49
6 9  0.25
6 10  0.25
6 11  0.24
6 12  0.22
6 13  0.24
6 14  0.28
6 15  0.47
6 16  0.21
6 17  0.24
6 18  0.25
6 19  0.24
6 20  0.24
6 21  0.24
6 22  0.23
6 23  0.31
6 24  0.25
6 25  0.25
6 26  0.25


7 1 78.35
7 2  1.76
7 3  0.31
7 4  0.24
7 5  0.25
7 6  0.26
7 7  0.23
7 8  0.23
7 9  0.23
7 10  0.26
7 11  0.24
7 12  0.26
7 13  0.25
7 14  0.26
7 15  0.29
7 16  0.24
7 17  0.26
7 18  0.28
7 19  0.26
7 20  0.30
7 21  0.27
7 22  0.75
7 23  0.25
7 24  0.33
7 25  0.29
7 26  0.51


8 1 77.72
8 2  1.43
8 3  0.27
8 4  0.28
8 5  0.31
8 6  0.25
8 7  0.22
8 8  0.27
8 9  0.23
8 10  0.28
8 11  0.26
8 12  0.50
8 13  0.22
8 14  0.29
8 15  0.26
8 16  0.27
8 17  0.28
8 18  0.26
8 19  0.27
8 20  0.26
8 21  0.26
8 22  0.25
8 23  0.25
8 24  0.25
8 25  0.25
8 26  0.25


9 1 77.25
9 2  0.55
9 3  0.17
9 4  0.22
9 5  0.23
9 6  0.24
9 7  0.22
9 8  0.22
9 9  0.24
9 10  0.27
9 11  0.25
9 12  0.23
9 13  0.24
9 14  0.22
9 15  0.23
9 16  0.47
9 17  0.25
9 18  0.23
9 19  0.52
9 20  0.30
9 21  0.24
9 22  0.48
9 23  0.24
9 24  0.26
9 25  0.26
9 26  0.26


