0 1 6759.08
0 2 6754.03
0 3 6765.02
0 4 6762.91
0 5 6756.97
0 6 6755.93
0 7 6748.31
0 8 6755.47
0 9 6754.15
0 10 6754.68
0 11 6753.51
0 12 6754.37
0 13 6760.20
0 14 6756.40
0 15 6752.62
0 16 6784.27
0 17 6760.11
0 18 6824.20
0 19 6754.09
0 20 6764.72
0 21 6762.27
0 22 6755.32
0 23 6756.81
0 24 6793.53
0 25 6756.11
0 26 6757.92

1 1 6751.06
1 2 6544.86
1 3 6479.62
1 4 6359.70
1 5 6307.45
1 6 6168.50
1 7 6115.64
1 8 5991.32
1 9 5885.20
1 10 5830.36
1 11 5793.71
1 12 5760.18
1 13 5722.74
1 14 5689.36
1 15 5664.86
1 16 5685.15
1 17 5651.06
1 18 5608.61
1 19 5584.96
1 20 5566.59
1 21 5560.30
1 22 5570.34
1 23 5533.63
1 24 5508.20
1 25 5465.36
1 26 5471.17

2 1 6749.22
2 2 6398.26
2 3 5909.58
2 4 5659.35
2 5 5473.15
2 6 5372.52
2 7 5255.38
2 8 5162.81
2 9 5093.84
2 10 5070.99
2 11 5034.57
2 12 5005.03
2 13 4954.84
2 14 4937.66
2 15 4913.52
2 16 4916.73
2 17 4865.09
2 18 4864.22
2 19 4835.40
2 20 4798.61
2 21 4812.41
2 22 4790.76
2 23 4774.51
2 24 4780.18
2 25 4737.12
2 26 4731.12

3 1 6747.92
3 2 6073.27
3 3 5462.89
3 4 5195.39
3 5 5008.85
3 6 4905.80
3 7 4814.06
3 8 4751.19
3 9 4704.22
3 10 4681.76
3 11 4662.14
3 12 4657.62
3 13 4650.03
3 14 4674.76
3 15 4670.15
3 16 4687.07
3 17 4669.74
3 18 4636.17
3 19 4603.52
3 20 4589.27
3 21 4590.64
3 22 4603.57
3 23 4572.11
3 24 4544.37
3 25 4500.34
3 26 4494.84

4 1 6754.84
4 2 5986.66
4 3 5196.52
4 4 4962.07
4 5 4787.34
4 6 4750.10
4 7 4737.09
4 8 4679.03
4 9 4620.74
4 10 4488.78
4 11 4458.57
4 12 4398.42
4 13 4338.05
4 14 4321.28
4 15 4262.63
4 16 4285.95
4 17 4249.72
4 18 4227.54
4 19 4199.35
4 20 4194.66
4 21 4169.92
4 22 4196.89
4 23 4206.13
4 24 4186.20
4 25 4169.16
4 26 4181.68

5 1 6736.54
5 2 5812.87
5 3 4991.95
5 4 4813.14
5 5 4815.40
5 6 4691.96
5 7 4476.76
5 8 4370.34
5 9 4229.34
5 10 4226.16
5 11 4169.86
5 12 4127.05
5 13 4136.44
5 14 4141.20
5 15 4138.90
5 16 4154.48
5 17 4151.06
5 18 4138.59
5 19 4169.39
5 20 4183.82
5 21 4182.07
5 22 4192.10
5 23 4228.52
5 24 4239.87
5 25 4814.22
5 26 4794.96

6 1 6792.33
6 2 5570.54
6 3 4920.32
6 4 4869.66
6 5 4707.29
6 6 4500.57
6 7 4342.62
6 8 4282.19
6 9 4183.18
6 10 4195.13
6 11 4191.09
6 12 4183.01
6 13 4195.22
6 14 4216.19
6 15 4209.50
6 16 4202.61
6 17 4248.32
6 18 4268.85
6 19 4312.23
6 20 4323.76
6 21 4324.84
6 22 4364.06
6 23 4382.40
6 24 4413.26
6 25 4971.29
6 26 4995.00

7 1 6743.68
7 2 5398.85
7 3 4937.60
7 4 4829.90
7 5 4584.65
7 6 4388.83
7 7 4295.40
7 8 4318.26
7 9 4303.66
7 10 4297.80
7 11 4295.60
7 12 4307.88
7 13 4330.77
7 14 4333.18
7 15 4364.41
7 16 4354.66
7 17 4386.21
7 18 4425.66
7 19 4490.08
7 20 4503.19
7 21 4530.72
7 22 4557.52
7 23 4601.95
7 24 4635.53
7 25 5176.95
7 26 5133.79

8 1 6768.29
8 2 5280.67
8 3 4895.68
8 4 4718.67
8 5 4337.36
8 6 4458.07
8 7 4401.60
8 8 4452.08
8 9 4442.47
8 10 4457.80
8 11 4471.62
8 12 4456.43
8 13 4503.73
8 14 4514.24
8 15 4553.86
8 16 4514.53
8 17 4590.61
8 18 4658.53
8 19 4706.63
8 20 4734.79
8 21 4748.31
8 22 4777.54
8 23 4841.60
8 24 4917.18
8 25 5155.80
8 26 5096.93

9 1 6748.59
9 2 5223.75
9 3 4901.38
9 4 4468.53
9 5 4388.51
9 6 4589.45
9 7 4537.49
9 8 4603.06
9 9 4615.76
9 10 4612.31
9 11 4641.59
9 12 4652.64
9 13 4715.41
9 14 4734.57
9 15 4771.96
9 16 4716.87
9 17 4839.38
9 18 4890.87
9 19 4953.47
9 20 4979.40
9 21 5016.12
9 22 5042.64
9 23 5138.80
9 24 5203.67
9 25 5369.97
9 26 5353.27

