0 1 2335.38
0 2 2337.65
0 3 2338.12
0 4 2337.69
0 5 2335.80
0 6 2336.54
0 7 2335.85
0 8 2335.55
0 9 2332.85
0 10 2336.49
0 11 2338.30
0 12 2333.92
0 13 2333.03
0 14 2341.78
0 15 2338.72
0 16 2327.74
0 17 2334.88
0 18 2334.74
0 19 2334.03
0 20 2333.05
0 21 2333.49
0 22 2333.26
0 23 2335.52
0 24 2334.54
0 25 2332.29
0 26 2337.26

1 1 2332.56
1 2 2226.41
1 3 2155.22
1 4 2121.91
1 5 2086.65
1 6 2062.66
1 7 2023.74
1 8 2000.35
1 9 1974.50
1 10 1950.98
1 11 1945.68
1 12 1935.38
1 13 1908.68
1 14 1898.90
1 15 1890.01
1 16 1899.20
1 17 1895.64
1 18 1889.10
1 19 1866.83
1 20 1848.64
1 21 1843.90
1 22 1842.80
1 23 1838.49
1 24 1834.68
1 25 1829.11
1 26 1830.16

2 1 2339.68
2 2 2134.85
2 3 1992.39
2 4 1909.87
2 5 1844.44
2 6 1816.25
2 7 1795.59
2 8 1762.19
2 9 1748.91
2 10 1746.60
2 11 1722.31
2 12 1711.90
2 13 1702.42
2 14 1701.18
2 15 1697.76
2 16 1692.64
2 17 1685.54
2 18 1674.75
2 19 1664.24
2 20 1668.55
2 21 1654.11
2 22 1654.09
2 23 1651.38
2 24 1647.71
2 25 1642.21
2 26 1638.75

3 1 2334.98
3 2 2054.00
3 3 1835.33
3 4 1774.15
3 5 1712.80
3 6 1688.37
3 7 1656.21
3 8 1647.18
3 9 1636.81
3 10 1652.54
3 11 1632.57
3 12 1632.88
3 13 1627.17
3 14 1624.13
3 15 1607.98
3 16 1596.06
3 17 1591.45
3 18 1587.30
3 19 1586.07
3 20 1583.46
3 21 1562.18
3 22 1551.07
3 23 1547.91
3 24 1542.79
3 25 1532.44
3 26 1531.32

4 1 2336.02
4 2 1934.43
4 3 1754.65
4 4 1686.20
4 5 1648.98
4 6 1656.24
4 7 1635.29
4 8 1573.63
4 9 1532.34
4 10 1539.75
4 11 1505.03
4 12 1496.97
4 13 1486.13
4 14 1489.05
4 15 1476.43
4 16 1472.34
4 17 1475.30
4 18 1470.53
4 19 1471.01
4 20 1467.86
4 21 1469.25
4 22 1468.38
4 23 1468.75
4 24 1472.24
4 25 1504.60
4 26 1507.03

5 1 2333.99
5 2 1866.72
5 3 1687.99
5 4 1656.40
5 5 1604.66
5 6 1520.09
5 7 1481.05
5 8 1462.13
5 9 1442.20
5 10 1451.05
5 11 1442.20
5 12 1442.80
5 13 1446.83
5 14 1452.56
5 15 1449.87
5 16 1459.38
5 17 1458.74
5 18 1460.23
5 19 1527.61
5 20 1539.13
5 21 1535.07
5 22 1541.59
5 23 1548.45
5 24 1539.89
5 25 1530.52
5 26 1533.67

6 1 2334.62
6 2 1824.69
6 3 1676.59
6 4 1581.57
6 5 1476.46
6 6 1444.21
6 7 1428.45
6 8 1439.62
6 9 1449.60
6 10 1456.43
6 11 1469.83
6 12 1496.89
6 13 1601.60
6 14 1478.26
6 15 1654.17
6 16 1667.56
6 17 1610.54
6 18 1645.99
6 19 1648.00
6 20 1658.95
6 21 1624.23
6 22 1608.38
6 23 1623.13
6 24 1618.36
6 25 1625.57
6 26 1615.10

7 1 2336.12
7 2 1776.12
7 3 1660.87
7 4 1484.23
7 5 1427.12
7 6 1428.34
7 7 1452.49
7 8 1481.90
7 9 1510.69
7 10 1525.11
7 11 1686.48
7 12 1702.02
7 13 1700.39
7 14 1712.67
7 15 1704.54
7 16 1703.69
7 17 1738.14
7 18 1711.81
7 19 1656.92
7 20 1653.72
7 21 1646.48
7 22 1653.27
7 23 1653.72
7 24 1651.75
7 25 1648.82
7 26 1649.29

8 1 2338.34
8 2 1742.64
8 3 1533.94
8 4 1432.63
8 5 1433.65
8 6 1485.30
8 7 1516.04
8 8 1732.60
8 9 1753.63
8 10 1747.82
8 11 1762.89
8 12 1796.28
8 13 1771.40
8 14 1774.06
8 15 1792.46
8 16 1796.44
8 17 1762.99
8 18 1753.89
8 19 1713.85
8 20 1702.36
8 21 1739.78
8 22 1737.07
8 23 1736.13
8 24 1735.35
8 25 1745.08
8 26 1735.29

9 1 2334.02
9 2 1723.82
9 3 1491.80
9 4 1432.82
9 5 1490.97
9 6 1553.38
9 7 1602.30
9 8 1817.62
9 9 1829.90
9 10 1834.82
9 11 1852.71
9 12 1874.72
9 13 1833.87
9 14 1831.85
9 15 1846.22
9 16 1873.86
9 17 1836.04
9 18 1806.84
9 19 1793.77
9 20 1772.81
9 21 1794.65
9 22 1813.40
9 23 1800.37
9 24 1796.55
9 25 1802.30
9 26 1810.19

