0 1 20990.39
0 2 21023.21
0 3 20952.41
0 4 21090.01
0 5 21146.99
0 6 20923.14
0 7 20959.94
0 8 20974.89
0 9 20975.37
0 10 21190.54
0 11 21181.53
0 12 21772.03
0 13 21837.29
0 14 21050.94
0 15 20932.72
0 16 20986.60
0 17 21041.26
0 18 21764.26
0 19 21204.33
0 20 21009.07
0 21 21164.66
0 22 20927.30
0 23 20938.44
0 24 20930.47
0 25 21193.67
0 26 21024.66


1 1 21234.61
1 2 21313.27
1 3 21243.83
1 4 20442.00
1 5 20925.82
1 6 20343.17
1 7 20196.89
1 8 20329.44
1 9 20122.56
1 10 20003.11
1 11 19441.46
1 12 19497.38
1 13 19405.40
1 14 19353.69
1 15 19375.02
1 16 19258.41
1 17 19179.00
1 18 19222.17
1 19 19025.50
1 20 19112.65
1 21 18994.49
1 22 18799.54
1 23 18660.92
1 24 18860.13
1 25 18830.49
1 26 18793.49


2 1 21095.93
2 2 21129.03
2 3 19597.70
2 4 19161.22
2 5 19149.08
2 6 18414.88
2 7 18069.52
2 8 17755.82
2 9 17426.84
2 10 17366.43
2 11 17376.89
2 12 17169.12
2 13 16919.44
2 14 16981.29
2 15 16691.24
2 16 16855.83
2 17 16703.92
2 18 16580.21
2 19 16527.06
2 20 16401.38
2 21 16461.02
2 22 16513.28
2 23 16331.35
2 24 16311.00
2 25 16361.64
2 26 16424.46


3 1 21011.66
3 2 19886.61
3 3 18803.51
3 4 17852.85
3 5 16987.69
3 6 16615.56
3 7 16487.96
3 8 16285.98
3 9 15970.72
3 10 15981.09
3 11 15936.76
3 12 15907.65
3 13 15793.15
3 14 15798.30
3 15 15783.50
3 16 15849.16
3 17 15904.32
3 18 15981.45
3 19 15841.28
3 20 16075.76
3 21 16141.75
3 22 16210.75
3 23 16298.69
3 24 16151.26
3 25 16088.49
3 26 16171.68


4 1 21231.84
4 2 20048.94
4 3 17737.22
4 4 16703.73
4 5 16178.30
4 6 16058.83
4 7 15837.02
4 8 15817.43
4 9 15732.14
4 10 15915.79
4 11 15891.59
4 12 15738.16
4 13 15721.88
4 14 15554.65
4 15 15690.13
4 16 15370.28
4 17 15338.37
4 18 15322.21
4 19 15329.23
4 20 15368.88
4 21 15177.72
4 22 15183.34
4 23 14998.46
4 24 15071.99
4 25 15085.84
4 26 14991.96


5 1 20982.05
5 2 19506.72
5 3 16672.22
5 4 15964.69
5 5 15727.41
5 6 15841.00
5 7 15342.16
5 8 15228.37
5 9 14777.15
5 10 14843.10
5 11 14589.09
5 12 14554.93
5 13 14815.51
5 14 14375.74
5 15 14372.46
5 16 14471.60
5 17 14644.03
5 18 15633.96
5 19 14247.27
5 20 14610.35
5 21 14195.27
5 22 14197.84
5 23 14153.52
5 24 14148.33
5 25 14435.57
5 26 15092.43


6 1 21194.56
6 2 19341.93
6 3 16062.36
6 4 16021.42
6 5 15155.47
6 6 14788.14
6 7 14287.17
6 8 14163.28
6 9 14202.04
6 10 14074.46
6 11 14181.00
6 12 14011.36
6 13 14076.86
6 14 13943.62
6 15 13949.55
6 16 14034.38
6 17 14151.24
6 18 14086.40
6 19 16009.98
6 20 14264.95
6 21 15791.14
6 22 15766.02
6 23 15821.90
6 24 15804.98
6 25 15564.88
6 26 15728.40


7 1 21653.14
7 2 18278.64
7 3 15860.56
7 4 15288.29
7 5 14396.19
7 6 13964.98
7 7 13791.54
7 8 13979.45
7 9 13930.14
7 10 13970.75
7 11 13878.03
7 12 14107.15
7 13 14345.16
7 14 14296.82
7 15 16235.74
7 16 16143.16
7 17 15923.01
7 18 15758.37
7 19 15773.19
7 20 15831.75
7 21 15876.55
7 22 15956.35
7 23 15819.12
7 24 15705.18
7 25 15480.95
7 26 15719.01


8 1 21154.96
8 2 16999.93
8 3 15861.03
8 4 14764.22
8 5 13868.93
8 6 13986.96
8 7 13642.67
8 8 13877.37
8 9 14023.36
8 10 14136.55
8 11 14511.26
8 12 16089.29
8 13 16186.98
8 14 16288.83
8 15 16188.30
8 16 16138.35
8 17 16302.23
8 18 16269.27
8 19 15978.36
8 20 16127.96
8 21 15917.30
8 22 16443.75
8 23 16199.37
8 24 16192.32
8 25 15880.76
8 26 15995.03


9 1 20950.63
9 2 16495.00
9 3 15435.07
9 4 14193.99
9 5 13606.90
9 6 13813.40
9 7 14236.67
9 8 14171.76
9 9 16147.91
9 10 16344.89
9 11 16222.18
9 12 16717.17
9 13 16662.61
9 14 16329.90
9 15 16617.75
9 16 16546.37
9 17 16303.61
9 18 16200.03
9 19 16203.84
9 20 16472.77
9 21 16272.85
9 22 16432.61
9 23 16530.62
9 24 16696.30
9 25 15332.73
9 26 15467.64


