0 1 174656.42
0 2 177938.89
0 3 172694.78
0 4 176519.23
0 5 177263.41
0 6 178243.00
0 7 179044.97
0 8 175182.63
0 9 173100.69
0 10 173330.44
0 11 173387.85
0 12 178978.72
0 13 178578.42
0 14 175490.22
0 15 176637.27
0 16 173996.49
0 17 172579.58
0 18 174382.26
0 19 178359.51
0 20 180094.23
0 21 176456.68
0 22 172783.42
0 23 173912.77
0 24 175004.78
0 25 178594.56
0 26 175591.14


1 1 176867.82
1 2 141004.60
1 3 88209.89
1 4 62177.44
1 5 59098.96
1 6 62459.23
1 7 39339.32
1 8 34905.36
1 9 39733.35
1 10 37443.96
1 11 35294.80
1 12 25957.70
1 13 27789.21
1 14 17016.05
1 15 12880.65
1 16 15463.75
1 17 11867.53
1 18 19820.00
1 19 11387.19
1 20 14029.44
1 21 10082.87
1 22 9142.68
1 23 7201.95
1 24 12296.35
1 25 7246.76
1 26 9232.64


2 1 173293.40
2 2 81859.66
2 3 41566.35
2 4 33087.03
2 5 29731.67
2 6 17379.95
2 7 8433.79
2 8 6996.06
2 9 7988.65
2 10 8761.28
2 11 5764.64
2 12 4840.46
2 13 4496.05
2 14 2242.76
2 15 2504.02
2 16 3331.99
2 17 2750.75
2 18 2790.17
2 19 2203.45
2 20 2253.77
2 21 2468.97
2 22 1930.72
2 23 2275.44
2 24 2110.49
2 25 2005.98
2 26 2043.16


3 1 176763.85
3 2 69445.65
3 3 21313.98
3 4 11433.55
3 5 9460.94
3 6 4382.07
3 7 2109.38
3 8 2119.76
3 9 1577.94
3 10 1668.10
3 11 1398.85
3 12 1081.44
3 13 1339.25
3 14 1229.51
3 15 743.92
3 16 780.30
3 17 742.49
3 18 772.89
3 19 768.46
3 20 728.78
3 21 737.97
3 22 730.86
3 23 733.11
3 24 736.77
3 25 746.07
3 26 719.65


4 1 174980.57
4 2 36204.83
4 3 7237.38
4 4 2191.75
4 5 1802.01
4 6 891.17
4 7 712.91
4 8 533.08
4 9 555.52
4 10 566.42
4 11 543.58
4 12 495.18
4 13 637.67
4 14 653.89
4 15 517.85
4 16 541.35
4 17 555.84
4 18 576.22
4 19 596.44
4 20 587.41
4 21 640.60
4 22 587.37
4 23 648.94
4 24 596.27
4 25 639.02
4 26 615.57


5 1 174864.33
5 2 12886.03
5 3 2007.52
5 4 391.79
5 5 337.77
5 6 107.64
5 7 84.62
5 8 55.49
5 9 92.95
5 10 58.01
5 11 55.78
5 12 23.53
5 13 50.92
5 14 40.13
5 15 22.10
5 16 24.92
5 17 28.91
5 18 50.00
5 19 37.49
5 20 38.87
5 21 27.78
5 22 31.99
5 23 21.11
5 24 18.20
5 25 21.80
5 26 21.74


6 1 175197.69
6 2 7929.23
6 3 522.05
6 4 144.75
6 5 75.44
6 6 26.05
6 7 11.75
6 8  5.78
6 9 13.74
6 10  7.17
6 11  7.88
6 12  7.38
6 13  6.34
6 14  1.78
6 15  5.74
6 16  3.44
6 17  3.17
6 18  2.50
6 19  3.23
6 20  1.98
6 21  0.64
6 22  2.29
6 23  3.20
6 24  1.65
6 25  1.07
6 26  0.63


7 1 176189.45
7 2 6235.98
7 3 218.94
7 4 50.44
7 5 20.02
7 6  4.35
7 7  2.35
7 8  2.89
7 9  2.73
7 10  1.52
7 11  1.33
7 12  1.09
7 13  1.07
7 14  0.77
7 15  0.78
7 16  0.62
7 17  0.75
7 18  0.99
7 19  1.23
7 20  0.88
7 21  0.78
7 22  0.69
7 23  0.57
7 24  0.61
7 25  0.73
7 26  0.73


8 1 176375.82
8 2 3308.53
8 3 101.14
8 4 16.67
8 5  6.16
8 6  3.64
8 7  1.80
8 8  1.50
8 9  1.40
8 10  1.08
8 11  0.98
8 12  0.92
8 13  0.85
8 14  0.67
8 15  0.73
8 16  0.58
8 17  0.74
8 18  0.63
8 19  0.60
8 20  0.90
8 21  0.86
8 22  0.74
8 23  0.53
8 24  0.77
8 25  0.65
8 26  0.81


9 1 177455.03
9 2 764.30
9 3 36.29
9 4 14.10
9 5  5.47
9 6  4.12
9 7  1.48
9 8  1.35
9 9  1.35
9 10  1.02
9 11  0.95
9 12  0.89
9 13  0.82
9 14  0.70
9 15  0.73
9 16  0.72
9 17  0.90
9 18  0.74
9 19  0.75
9 20  0.72
9 21  0.75
9 22  0.79
9 23  0.96
9 24  0.68
9 25  0.72
9 26  0.83


